Funder ID,Status,Company Location,Company Size,Annual Revenue,Year Incorporated,Industry Sector,Lease Term,Lease Amount,Equipment Type,Business Type,Previous Lease History,Application Date
2,approved,PEI,1-50,2478432,1999,Healthcare & Wellness,3,62552.814360453434,Computers,Corporation,Yes,2016-11-09
3,approved,PEI,1-50,2478432,1999,Healthcare & Wellness,3,62552.814360453434,Computers,Corporation,Yes,2016-11-09
4,approved,PEI,1-50,2478432,1999,Healthcare & Wellness,3,62552.814360453434,Computers,Corporation,Yes,2016-11-09
1,approved,NS,51-100,6117654,1996,Landscaping & Agriculture,2,132327.7895193686,Landscaping Tools,Corporation,Yes,2016-10-14
3,approved,NS,51-100,6117654,1996,Landscaping & Agriculture,2,132327.7895193686,Landscaping Tools,Corporation,Yes,2016-10-14
4,approved,NS,51-100,6117654,1996,Landscaping & Agriculture,2,132327.7895193686,Landscaping Tools,Corporation,Yes,2016-10-14
1,approved,NS,1-50,3169533,2016,Construction & Transportation,1,99110.36834475405,Construction Vehicles,Corporation,No,2016-05-05
3,approved,NS,1-50,3169533,2016,Construction & Transportation,1,99110.36834475405,Construction Vehicles,Corporation,No,2016-05-05
1,approved,NS,1-50,3278724,2003,Service Industry,2,116130.93012050503,Service Machinery,Corporation,No,2023-09-11
2,denied,NS,1-50,3278724,2003,Service Industry,2,116130.93012050503,Service Machinery,Corporation,No,2023-09-11
3,approved,NS,1-50,3278724,2003,Service Industry,2,116130.93012050503,Service Machinery,Corporation,No,2023-09-11
4,approved,NS,1-50,3278724,2003,Service Industry,2,116130.93012050503,Service Machinery,Corporation,No,2023-09-11
2,approved,NS,1-50,1911702,1999,Construction & Transportation,2,38661.65450864253,Software,Corporation,Yes,2023-12-11
2,approved,NB,100+,16642283,1972,Healthcare & Wellness,5,135275.77208165865,Software,Corporation,No,2015-05-15
1,approved,NS,1-50,2927364,2006,Healthcare & Wellness,3,95686.2468474485,Medical Devices,Corporation,No,2016-11-25
3,approved,NS,1-50,2927364,2006,Healthcare & Wellness,3,95686.2468474485,Medical Devices,Corporation,No,2016-11-25
4,approved,NS,1-50,2927364,2006,Healthcare & Wellness,3,95686.2468474485,Medical Devices,Corporation,No,2016-11-25
1,approved,NB,1-50,2920148,2021,Landscaping & Agriculture,3,133937.43486925293,Landscaping Tools,Corporation,No,2015-04-24
2,approved,NB,1-50,2920148,2021,Landscaping & Agriculture,3,133937.43486925293,Landscaping Tools,Corporation,No,2015-04-24
3,approved,NB,1-50,2920148,2021,Landscaping & Agriculture,3,133937.43486925293,Landscaping Tools,Corporation,No,2015-04-24
4,approved,NB,1-50,2920148,2021,Landscaping & Agriculture,3,133937.43486925293,Landscaping Tools,Corporation,No,2015-04-24
2,approved,NS,100+,41194220,1960,Healthcare & Wellness,2,80581.30584358514,Software,Corporation,Yes,2022-02-21
1,approved,PEI,51-100,7572768,2011,Construction & Transportation,5,176785.3036264794,Safety Equipment,Corporation,No,2017-10-13
2,approved,PEI,51-100,6225327,2016,Construction & Transportation,1,93014.89902148364,Software,Corporation,No,2024-09-19
2,approved,NS,51-100,5669706,2018,Construction & Transportation,5,101520.33600578441,Technology,Corporation,Yes,2019-08-02
1,approved,NB,1-50,4070602,2016,Landscaping & Agriculture,1,134118.26069382468,Landscaping Tools,Corporation,Yes,2015-07-10
2,denied,NB,1-50,4070602,2016,Landscaping & Agriculture,1,134118.26069382468,Landscaping Tools,Corporation,Yes,2015-07-10
3,denied,NB,1-50,4070602,2016,Landscaping & Agriculture,1,134118.26069382468,Landscaping Tools,Corporation,Yes,2015-07-10
4,approved,NB,1-50,4070602,2016,Landscaping & Agriculture,1,134118.26069382468,Landscaping Tools,Corporation,Yes,2015-07-10
1,approved,NB,1-50,1764657,1991,Construction & Transportation,2,82339.35646167872,Transport Machinery,Corporation,No,2018-07-13
1,approved,NS,1-50,3974937,2013,Service Industry,1,151088.26095571017,POS Systems,Corporation,No,2016-07-08
2,approved,NS,1-50,3974937,2013,Service Industry,1,151088.26095571017,POS Systems,Corporation,No,2016-07-08
3,denied,NS,1-50,3974937,2013,Service Industry,1,151088.26095571017,POS Systems,Corporation,No,2016-07-08
4,approved,NS,1-50,3974937,2013,Service Industry,1,151088.26095571017,POS Systems,Corporation,No,2016-07-08
2,denied,NB,51-100,3135790,1990,Landscaping & Agriculture,1,122654.80454942398,Technology,Corporation,Yes,2023-03-17
1,approved,PEI,1-50,2073864,2005,Healthcare & Wellness,4,94734.72474278235,Computers,Corporation,No,2022-11-24
3,approved,PEI,1-50,2073864,2005,Healthcare & Wellness,4,94734.72474278235,Computers,Corporation,No,2022-11-24
4,approved,PEI,1-50,2073864,2005,Healthcare & Wellness,4,94734.72474278235,Computers,Corporation,No,2022-11-24
2,approved,NS,1-50,2590698,2019,Healthcare & Wellness,2,32439.787313034652,Software,Corporation,No,2024-09-19
1,approved,NS,1-50,3056926,2013,Healthcare & Wellness,5,134313.79048574143,,Corporation,No,2015-07-03
2,approved,NS,1-50,3056926,2013,Healthcare & Wellness,5,134313.79048574143,,Corporation,No,2015-07-03
3,approved,NS,1-50,3056926,2013,Healthcare & Wellness,5,134313.79048574143,,Corporation,No,2015-07-03
4,approved,NS,1-50,3056926,2013,Healthcare & Wellness,5,134313.79048574143,,Corporation,No,2015-07-03
1,approved,NS,1-50,2677689,2009,Landscaping & Agriculture,5,161992.61769798645,Landscaping Tools,Corporation,No,2024-09-19
2,approved,NS,1-50,2677689,2009,Landscaping & Agriculture,5,161992.61769798645,Landscaping Tools,Corporation,No,2024-09-19
3,approved,NS,1-50,2677689,2009,Landscaping & Agriculture,5,161992.61769798645,Landscaping Tools,Corporation,No,2024-09-19
4,approved,NS,1-50,2677689,2009,Landscaping & Agriculture,5,161992.61769798645,Landscaping Tools,Corporation,No,2024-09-19
1,approved,NB,100+,43391817,1996,Industrial & Material Handling,3,142070.41419562793,Heavy Tools,Corporation,No,2018-02-26
3,approved,NB,100+,43391817,1996,Industrial & Material Handling,3,142070.41419562793,Heavy Tools,Corporation,No,2018-02-26
4,approved,NB,100+,43391817,1996,Industrial & Material Handling,3,142070.41419562793,Heavy Tools,Corporation,No,2018-02-26
1,approved,PEI,1-50,2252689,2000,Landscaping & Agriculture,3,122112.25102012894,,Corporation,No,2015-12-16
2,approved,PEI,1-50,2252689,2000,Landscaping & Agriculture,3,122112.25102012894,,Corporation,No,2015-12-16
3,approved,PEI,1-50,2252689,2000,Landscaping & Agriculture,3,122112.25102012894,,Corporation,No,2015-12-16
4,approved,PEI,1-50,2252689,2000,Landscaping & Agriculture,3,122112.25102012894,,Corporation,No,2015-12-16
1,approved,NS,1-50,4905346,2003,Construction & Transportation,5,170244.5901206513,Transport Machinery,Corporation,No,2021-08-20
2,approved,NS,1-50,4903206,2000,Construction & Transportation,5,108289.89787121971,Software,Corporation,No,2020-08-12
1,denied,PEI,100+,30713082,1969,Industrial & Material Handling,3,60931.0114505083,,Corporation,No,2023-08-04
3,approved,PEI,100+,30713082,1969,Industrial & Material Handling,3,60931.0114505083,,Corporation,No,2023-08-04
4,approved,PEI,100+,30713082,1969,Industrial & Material Handling,3,60931.0114505083,,Corporation,No,2023-08-04
2,approved,NB,1-50,1837901,1992,Construction & Transportation,3,153115.51873608748,Software,Corporation,Yes,2017-06-22
1,approved,NS,51-100,4495703,2018,Landscaping & Agriculture,1,168554.53592668008,,Corporation,Yes,2021-07-26
3,approved,NS,51-100,4495703,2018,Landscaping & Agriculture,1,168554.53592668008,,Corporation,Yes,2021-07-26
4,approved,NS,51-100,4495703,2018,Landscaping & Agriculture,1,168554.53592668008,,Corporation,Yes,2021-07-26
1,approved,PEI,51-100,3090388,2016,Healthcare & Wellness,5,110454.43388392708,,Corporation,No,2019-07-11
3,approved,PEI,51-100,3090388,2016,Healthcare & Wellness,5,110454.43388392708,,Corporation,No,2019-07-11
4,approved,PEI,51-100,3090388,2016,Healthcare & Wellness,5,110454.43388392708,,Corporation,No,2019-07-11
1,approved,NS,1-50,2593408,2018,Industrial & Material Handling,5,94996.17116757463,Other,Corporation,Yes,2017-04-20
2,approved,NS,1-50,2593408,2018,Industrial & Material Handling,5,94996.17116757463,Other,Corporation,Yes,2017-04-20
3,approved,NS,1-50,2593408,2018,Industrial & Material Handling,5,94996.17116757463,Other,Corporation,Yes,2017-04-20
4,approved,NS,1-50,2593408,2018,Industrial & Material Handling,5,94996.17116757463,Other,Corporation,Yes,2017-04-20
1,approved,NB,1-50,4892980,2012,Healthcare & Wellness,4,109995.92607194504,Computers,Corporation,No,2017-11-17
2,approved,NB,1-50,4892980,2012,Healthcare & Wellness,4,109995.92607194504,Computers,Corporation,No,2017-11-17
3,approved,NB,1-50,4892980,2012,Healthcare & Wellness,4,109995.92607194504,Computers,Corporation,No,2017-11-17
4,approved,NB,1-50,4892980,2012,Healthcare & Wellness,4,109995.92607194504,Computers,Corporation,No,2017-11-17
1,denied,NS,51-100,8376466,2005,Landscaping & Agriculture,1,205249.71891463926,,Corporation,No,2024-09-03
3,approved,NS,51-100,8376466,2005,Landscaping & Agriculture,1,205249.71891463926,,Corporation,No,2024-09-03
4,approved,NS,51-100,8376466,2005,Landscaping & Agriculture,1,205249.71891463926,,Corporation,No,2024-09-03
1,approved,NS,1-50,1592440,1990,Healthcare & Wellness,2,131403.11639797245,Medical Devices,Corporation,Yes,2020-12-16
2,approved,NS,1-50,1592440,1990,Healthcare & Wellness,2,131403.11639797245,Medical Devices,Corporation,Yes,2020-12-16
3,approved,NS,1-50,1592440,1990,Healthcare & Wellness,2,131403.11639797245,Medical Devices,Corporation,Yes,2020-12-16
4,approved,NS,1-50,1592440,1990,Healthcare & Wellness,2,131403.11639797245,Medical Devices,Corporation,Yes,2020-12-16
1,approved,NS,51-100,2426104,2021,Service Industry,1,167682.01290673242,Office Equipment,Corporation,Yes,2019-07-02
3,approved,NS,51-100,2426104,2021,Service Industry,1,167682.01290673242,Office Equipment,Corporation,Yes,2019-07-02
4,denied,NS,51-100,2426104,2021,Service Industry,1,167682.01290673242,Office Equipment,Corporation,Yes,2019-07-02
1,approved,NB,1-50,2947374,2016,Construction & Transportation,2,228585.16914851862,Safety Equipment,Corporation,Yes,2022-07-19
3,approved,NB,1-50,2947374,2016,Construction & Transportation,2,228585.16914851862,Safety Equipment,Corporation,Yes,2022-07-19
1,approved,NS,51-100,4619118,2005,Service Industry,2,36364.47528607968,Computers,Corporation,No,2024-09-19
3,approved,NS,51-100,4619118,2005,Service Industry,2,36364.47528607968,Computers,Corporation,No,2024-09-19
4,approved,NS,51-100,4619118,2005,Service Industry,2,36364.47528607968,Computers,Corporation,No,2024-09-19
1,approved,NS,1-50,3224573,2016,Construction & Transportation,1,180287.70713650703,Construction Vehicles,Corporation,Yes,2015-08-12
3,approved,NS,1-50,3224573,2016,Construction & Transportation,1,180287.70713650703,Construction Vehicles,Corporation,Yes,2015-08-12
1,approved,PEI,100+,24264561,1961,Service Industry,1,179205.88567212317,,Corporation,Yes,2024-09-19
3,approved,PEI,100+,24264561,1961,Service Industry,1,179205.88567212317,,Corporation,Yes,2024-09-19
4,approved,PEI,100+,24264561,1961,Service Industry,1,179205.88567212317,,Corporation,Yes,2024-09-19
1,approved,PEI,51-100,6500303,2013,Landscaping & Agriculture,1,123291.77382304118,Landscaping Tools,Corporation,No,2017-01-06
3,approved,PEI,51-100,6500303,2013,Landscaping & Agriculture,1,123291.77382304118,Landscaping Tools,Corporation,No,2017-01-06
4,approved,PEI,51-100,6500303,2013,Landscaping & Agriculture,1,123291.77382304118,Landscaping Tools,Corporation,No,2017-01-06
1,approved,NS,1-50,1471622,2012,Healthcare & Wellness,3,139975.24081634593,Medical Devices,Corporation,Yes,2023-01-27
2,approved,NS,1-50,1471622,2012,Healthcare & Wellness,3,139975.24081634593,Medical Devices,Corporation,Yes,2023-01-27
3,denied,NS,1-50,1471622,2012,Healthcare & Wellness,3,139975.24081634593,Medical Devices,Corporation,Yes,2023-01-27
4,approved,NS,1-50,1471622,2012,Healthcare & Wellness,3,139975.24081634593,Medical Devices,Corporation,Yes,2023-01-27
1,approved,NB,1-50,1143886,2018,Industrial & Material Handling,3,154302.72449049732,Heavy Tools,Corporation,No,2018-05-10
2,approved,NB,1-50,1143886,2018,Industrial & Material Handling,3,154302.72449049732,Heavy Tools,Corporation,No,2018-05-10
3,approved,NB,1-50,1143886,2018,Industrial & Material Handling,3,154302.72449049732,Heavy Tools,Corporation,No,2018-05-10
4,approved,NB,1-50,1143886,2018,Industrial & Material Handling,3,154302.72449049732,Heavy Tools,Corporation,No,2018-05-10
1,approved,PEI,1-50,2450356,2008,Service Industry,3,85297.8545396566,POS Systems,Corporation,Yes,2017-12-26
2,approved,PEI,1-50,2450356,2008,Service Industry,3,85297.8545396566,POS Systems,Corporation,Yes,2017-12-26
3,approved,PEI,1-50,2450356,2008,Service Industry,3,85297.8545396566,POS Systems,Corporation,Yes,2017-12-26
4,approved,PEI,1-50,2450356,2008,Service Industry,3,85297.8545396566,POS Systems,Corporation,Yes,2017-12-26
1,approved,NS,1-50,2618262,1991,Landscaping & Agriculture,2,73065.68070313509,Heavy Machinery,Corporation,Yes,2015-11-06
2,approved,NS,1-50,2618262,1991,Landscaping & Agriculture,2,73065.68070313509,Heavy Machinery,Corporation,Yes,2015-11-06
3,approved,NS,1-50,2618262,1991,Landscaping & Agriculture,2,73065.68070313509,Heavy Machinery,Corporation,Yes,2015-11-06
4,approved,NS,1-50,2618262,1991,Landscaping & Agriculture,2,73065.68070313509,Heavy Machinery,Corporation,Yes,2015-11-06
2,approved,NB,51-100,2309433,2021,Landscaping & Agriculture,4,194302.26820512212,Technology,Corporation,No,2015-03-20
4,denied,NB,51-100,2309433,2021,Landscaping & Agriculture,4,194302.26820512212,Technology,Corporation,No,2015-03-20
1,approved,NB,51-100,6783390,2009,Industrial & Material Handling,1,192039.94286268525,Manufacturing Tools,Corporation,No,2023-02-15
3,approved,NB,51-100,6783390,2009,Industrial & Material Handling,1,192039.94286268525,Manufacturing Tools,Corporation,No,2023-02-15
4,approved,NB,51-100,6783390,2009,Industrial & Material Handling,1,192039.94286268525,Manufacturing Tools,Corporation,No,2023-02-15
2,approved,NS,1-50,3175521,2000,Healthcare & Wellness,5,70189.76964927689,Software,Corporation,Yes,2022-10-14
1,approved,NB,1-50,4872153,2019,Industrial & Material Handling,2,226144.6717408923,Manufacturing Tools,Corporation,No,2020-09-22
2,approved,NB,1-50,4872153,2019,Industrial & Material Handling,2,226144.6717408923,Manufacturing Tools,Corporation,No,2020-09-22
3,approved,NB,1-50,4872153,2019,Industrial & Material Handling,2,226144.6717408923,Manufacturing Tools,Corporation,No,2020-09-22
4,approved,NB,1-50,4872153,2019,Industrial & Material Handling,2,226144.6717408923,Manufacturing Tools,Corporation,No,2020-09-22
2,denied,NB,1-50,4641469,1993,Landscaping & Agriculture,3,93314.0708036315,Technology,Corporation,Yes,2018-11-26
3,approved,NB,1-50,4641469,1993,Landscaping & Agriculture,3,93314.0708036315,Technology,Corporation,Yes,2018-11-26
2,approved,PEI,1-50,4292623,2006,Construction & Transportation,1,44100.93814691707,Software,Corporation,Yes,2015-04-17
1,approved,NB,1-50,2910765,1995,Healthcare & Wellness,2,78676.61094249989,Computers,Corporation,Yes,2015-04-01
2,approved,NB,1-50,2910765,1995,Healthcare & Wellness,2,78676.61094249989,Computers,Corporation,Yes,2015-04-01
3,approved,NB,1-50,2910765,1995,Healthcare & Wellness,2,78676.61094249989,Computers,Corporation,Yes,2015-04-01
4,approved,NB,1-50,2910765,1995,Healthcare & Wellness,2,78676.61094249989,Computers,Corporation,Yes,2015-04-01
2,approved,NS,100+,40025864,1987,Landscaping & Agriculture,3,117521.57763893271,Technology,Corporation,No,2017-06-21
1,approved,NS,1-50,4181349,2001,Landscaping & Agriculture,5,195855.47165634285,Heavy Machinery,Corporation,Yes,2023-11-14
2,approved,NS,1-50,4181349,2001,Landscaping & Agriculture,5,195855.47165634285,Heavy Machinery,Corporation,Yes,2023-11-14
3,approved,NS,1-50,4181349,2001,Landscaping & Agriculture,5,195855.47165634285,Heavy Machinery,Corporation,Yes,2023-11-14
4,approved,NS,1-50,4181349,2001,Landscaping & Agriculture,5,195855.47165634285,Heavy Machinery,Corporation,Yes,2023-11-14
1,approved,NS,51-100,9513201,1990,Landscaping & Agriculture,2,129157.99294732724,,Corporation,Yes,2019-07-18
3,approved,NS,51-100,9513201,1990,Landscaping & Agriculture,2,129157.99294732724,,Corporation,Yes,2019-07-18
4,approved,NS,51-100,9513201,1990,Landscaping & Agriculture,2,129157.99294732724,,Corporation,Yes,2019-07-18
1,approved,NB,1-50,2425665,2021,Healthcare & Wellness,3,106997.96747559015,Medical Devices,Corporation,No,2015-05-22
2,approved,NB,1-50,2425665,2021,Healthcare & Wellness,3,106997.96747559015,Medical Devices,Corporation,No,2015-05-22
3,approved,NB,1-50,2425665,2021,Healthcare & Wellness,3,106997.96747559015,Medical Devices,Corporation,No,2015-05-22
4,approved,NB,1-50,2425665,2021,Healthcare & Wellness,3,106997.96747559015,Medical Devices,Corporation,No,2015-05-22
1,approved,PEI,1-50,2377910,2012,Service Industry,3,115429.0540930324,Service Machinery,Corporation,Yes,2015-12-25
2,approved,PEI,1-50,2377910,2012,Service Industry,3,115429.0540930324,Service Machinery,Corporation,Yes,2015-12-25
3,approved,PEI,1-50,2377910,2012,Service Industry,3,115429.0540930324,Service Machinery,Corporation,Yes,2015-12-25
4,approved,PEI,1-50,2377910,2012,Service Industry,3,115429.0540930324,Service Machinery,Corporation,Yes,2015-12-25
1,approved,NB,1-50,2210427,2015,Landscaping & Agriculture,5,76670.7232018964,Heavy Machinery,Corporation,No,2022-01-06
2,approved,NB,1-50,2210427,2015,Landscaping & Agriculture,5,76670.7232018964,Heavy Machinery,Corporation,No,2022-01-06
3,approved,NB,1-50,2210427,2015,Landscaping & Agriculture,5,76670.7232018964,Heavy Machinery,Corporation,No,2022-01-06
4,approved,NB,1-50,2210427,2015,Landscaping & Agriculture,5,76670.7232018964,Heavy Machinery,Corporation,No,2022-01-06
1,approved,NS,51-100,7653014,2014,Construction & Transportation,5,84001.58469766549,Safety Equipment,Corporation,No,2023-03-08
1,approved,NS,1-50,3912757,2014,Landscaping & Agriculture,2,107010.32783767815,,Corporation,Yes,2022-04-05
2,approved,NS,1-50,3912757,2014,Landscaping & Agriculture,2,107010.32783767815,,Corporation,Yes,2022-04-05
3,approved,NS,1-50,3912757,2014,Landscaping & Agriculture,2,107010.32783767815,,Corporation,Yes,2022-04-05
4,approved,NS,1-50,3912757,2014,Landscaping & Agriculture,2,107010.32783767815,,Corporation,Yes,2022-04-05
1,approved,NB,51-100,4982581,1998,Healthcare & Wellness,3,161621.37049870394,Computers,Corporation,No,2022-07-25
3,approved,NB,51-100,4982581,1998,Healthcare & Wellness,3,161621.37049870394,Computers,Corporation,No,2022-07-25
4,approved,NB,51-100,4982581,1998,Healthcare & Wellness,3,161621.37049870394,Computers,Corporation,No,2022-07-25
1,approved,NB,1-50,4103465,2004,Service Industry,4,67558.44749955599,Service Machinery,Corporation,No,2016-03-18
3,approved,NB,1-50,4103465,2004,Service Industry,4,67558.44749955599,Service Machinery,Corporation,No,2016-03-18
4,approved,NB,1-50,4103465,2004,Service Industry,4,67558.44749955599,Service Machinery,Corporation,No,2016-03-18
2,approved,NB,100+,27613962,1973,Healthcare & Wellness,3,4370.795844722664,Software,Corporation,No,2019-04-19
2,approved,NB,51-100,2463002,2003,Construction & Transportation,1,156728.43126286744,Technology,Corporation,No,2018-02-27
4,approved,NB,51-100,2463002,2003,Construction & Transportation,1,156728.43126286744,Technology,Corporation,No,2018-02-27
1,approved,NS,51-100,3074906,2010,Service Industry,3,99583.7583870317,POS Systems,Corporation,No,2018-12-26
3,approved,NS,51-100,3074906,2010,Service Industry,3,99583.7583870317,POS Systems,Corporation,No,2018-12-26
4,approved,NS,51-100,3074906,2010,Service Industry,3,99583.7583870317,POS Systems,Corporation,No,2018-12-26
1,approved,NS,100+,46797965,2008,Service Industry,1,184320.5631225933,Office Equipment,Corporation,No,2017-09-27
3,approved,NS,100+,46797965,2008,Service Industry,1,184320.5631225933,Office Equipment,Corporation,No,2017-09-27
4,approved,NS,100+,46797965,2008,Service Industry,1,184320.5631225933,Office Equipment,Corporation,No,2017-09-27
1,approved,NB,51-100,3287459,1999,Healthcare & Wellness,2,236355.41930169796,Medical Devices,Corporation,No,2015-11-23
3,approved,NB,51-100,3287459,1999,Healthcare & Wellness,2,236355.41930169796,Medical Devices,Corporation,No,2015-11-23
4,approved,NB,51-100,3287459,1999,Healthcare & Wellness,2,236355.41930169796,Medical Devices,Corporation,No,2015-11-23
2,approved,NB,51-100,9635578,1994,Healthcare & Wellness,2,178570.3826245722,Software,Corporation,No,2017-03-01
2,approved,NB,1-50,2699969,2011,Construction & Transportation,3,205541.11857785008,Software,Corporation,Yes,2016-03-04
1,approved,NS,1-50,4327565,2003,Service Industry,2,24127.292516759848,POS Systems,Corporation,Yes,2020-03-20
2,approved,NS,1-50,4327565,2003,Service Industry,2,24127.292516759848,POS Systems,Corporation,Yes,2020-03-20
3,approved,NS,1-50,4327565,2003,Service Industry,2,24127.292516759848,POS Systems,Corporation,Yes,2020-03-20
4,approved,NS,1-50,4327565,2003,Service Industry,2,24127.292516759848,POS Systems,Corporation,Yes,2020-03-20
2,approved,NS,51-100,5111014,2020,Healthcare & Wellness,3,88651.90241966571,Software,Corporation,No,2019-09-17
1,approved,PEI,1-50,3455137,2019,Service Industry,3,152451.57969752324,Other,Corporation,Yes,2018-06-29
3,approved,PEI,1-50,3455137,2019,Service Industry,3,152451.57969752324,Other,Corporation,Yes,2018-06-29
4,approved,PEI,1-50,3455137,2019,Service Industry,3,152451.57969752324,Other,Corporation,Yes,2018-06-29
1,approved,NS,51-100,9406259,2006,Service Industry,1,174077.8804336489,POS Systems,Corporation,Yes,2023-03-08
3,denied,NS,51-100,9406259,2006,Service Industry,1,174077.8804336489,POS Systems,Corporation,Yes,2023-03-08
4,approved,NS,51-100,9406259,2006,Service Industry,1,174077.8804336489,POS Systems,Corporation,Yes,2023-03-08
1,approved,NB,51-100,5965448,2012,Landscaping & Agriculture,4,51370.100067440704,Landscaping Tools,Corporation,No,2017-12-06
3,approved,NB,51-100,5965448,2012,Landscaping & Agriculture,4,51370.100067440704,Landscaping Tools,Corporation,No,2017-12-06
4,approved,NB,51-100,5965448,2012,Landscaping & Agriculture,4,51370.100067440704,Landscaping Tools,Corporation,No,2017-12-06
1,approved,PEI,100+,44502990,1990,Healthcare & Wellness,2,207044.46809190328,Computers,Corporation,No,2015-06-12
3,approved,PEI,100+,44502990,1990,Healthcare & Wellness,2,207044.46809190328,Computers,Corporation,No,2015-06-12
4,approved,PEI,100+,44502990,1990,Healthcare & Wellness,2,207044.46809190328,Computers,Corporation,No,2015-06-12
1,approved,NS,1-50,2074298,2019,Service Industry,4,101830.67719901023,,Corporation,Yes,2015-07-07
2,approved,NS,1-50,2074298,2019,Service Industry,4,101830.67719901023,,Corporation,Yes,2015-07-07
3,approved,NS,1-50,2074298,2019,Service Industry,4,101830.67719901023,,Corporation,Yes,2015-07-07
4,approved,NS,1-50,2074298,2019,Service Industry,4,101830.67719901023,,Corporation,Yes,2015-07-07
1,approved,NS,51-100,5591251,2013,Healthcare & Wellness,4,97661.90193081446,Computers,Corporation,No,2020-06-08
3,approved,NS,51-100,5591251,2013,Healthcare & Wellness,4,97661.90193081446,Computers,Corporation,No,2020-06-08
4,approved,NS,51-100,5591251,2013,Healthcare & Wellness,4,97661.90193081446,Computers,Corporation,No,2020-06-08
1,approved,NS,1-50,3843999,2001,Service Industry,5,107635.09218193457,,Corporation,No,2017-06-09
3,approved,NS,1-50,3843999,2001,Service Industry,5,107635.09218193457,,Corporation,No,2017-06-09
4,approved,NS,1-50,3843999,2001,Service Industry,5,107635.09218193457,,Corporation,No,2017-06-09
1,approved,PEI,1-50,2027954,1995,Service Industry,2,21405.898911628963,POS Systems,Corporation,Yes,2023-12-04
2,approved,PEI,1-50,2027954,1995,Service Industry,2,21405.898911628963,POS Systems,Corporation,Yes,2023-12-04
3,approved,PEI,1-50,2027954,1995,Service Industry,2,21405.898911628963,POS Systems,Corporation,Yes,2023-12-04
4,approved,PEI,1-50,2027954,1995,Service Industry,2,21405.898911628963,POS Systems,Corporation,Yes,2023-12-04
1,approved,NB,1-50,3850861,2002,Industrial & Material Handling,1,162601.79322754205,Material Handling Equipment,Corporation,Yes,2023-08-04
2,approved,NB,1-50,3850861,2002,Industrial & Material Handling,1,162601.79322754205,Material Handling Equipment,Corporation,Yes,2023-08-04
3,denied,NB,1-50,3850861,2002,Industrial & Material Handling,1,162601.79322754205,Material Handling Equipment,Corporation,Yes,2023-08-04
4,approved,NB,1-50,3850861,2002,Industrial & Material Handling,1,162601.79322754205,Material Handling Equipment,Corporation,Yes,2023-08-04
1,denied,NB,1-50,4657189,2022,Landscaping & Agriculture,1,181049.82507834357,Landscaping Tools,Corporation,No,2024-09-19
2,denied,NB,1-50,4657189,2022,Landscaping & Agriculture,1,181049.82507834357,Landscaping Tools,Corporation,No,2024-09-19
3,approved,NB,1-50,4657189,2022,Landscaping & Agriculture,1,181049.82507834357,Landscaping Tools,Corporation,No,2024-09-19
4,approved,NB,1-50,4657189,2022,Landscaping & Agriculture,1,181049.82507834357,Landscaping Tools,Corporation,No,2024-09-19
1,approved,NB,1-50,1688962,1994,Landscaping & Agriculture,4,120461.83622157409,Landscaping Tools,Corporation,Yes,2016-01-28
3,approved,NB,1-50,1688962,1994,Landscaping & Agriculture,4,120461.83622157409,Landscaping Tools,Corporation,Yes,2016-01-28
4,approved,NB,1-50,1688962,1994,Landscaping & Agriculture,4,120461.83622157409,Landscaping Tools,Corporation,Yes,2016-01-28
2,approved,NB,51-100,5995541,2021,Industrial & Material Handling,5,144823.90130459346,Compututing Systems,Corporation,Yes,2021-11-08
1,denied,NS,1-50,1877003,2022,Industrial & Material Handling,3,129418.73635415963,Manufacturing Tools,Corporation,No,2016-02-11
3,denied,NS,1-50,1877003,2022,Industrial & Material Handling,3,129418.73635415963,Manufacturing Tools,Corporation,No,2016-02-11
4,approved,NS,1-50,1877003,2022,Industrial & Material Handling,3,129418.73635415963,Manufacturing Tools,Corporation,No,2016-02-11
1,approved,NS,1-50,3213611,1990,Service Industry,5,162488.27375652007,Service Machinery,Corporation,No,2021-09-09
3,approved,NS,1-50,3213611,1990,Service Industry,5,162488.27375652007,Service Machinery,Corporation,No,2021-09-09
4,approved,NS,1-50,3213611,1990,Service Industry,5,162488.27375652007,Service Machinery,Corporation,No,2021-09-09
2,approved,NS,1-50,2068634,2012,Healthcare & Wellness,5,92484.82862521727,Software,Corporation,Yes,2018-08-06
1,approved,PEI,100+,35522821,1983,Industrial & Material Handling,3,112578.6941513224,Other,Corporation,No,2020-01-24
3,approved,PEI,100+,35522821,1983,Industrial & Material Handling,3,112578.6941513224,Other,Corporation,No,2020-01-24
4,approved,PEI,100+,35522821,1983,Industrial & Material Handling,3,112578.6941513224,Other,Corporation,No,2020-01-24
2,approved,NB,51-100,7571776,1993,Landscaping & Agriculture,5,96922.98899502204,Technology,Corporation,Yes,2015-01-21
1,approved,NB,100+,19404128,2002,Industrial & Material Handling,3,125784.8312352996,Material Handling Equipment,Corporation,Yes,2016-09-30
3,approved,NB,100+,19404128,2002,Industrial & Material Handling,3,125784.8312352996,Material Handling Equipment,Corporation,Yes,2016-09-30
4,approved,NB,100+,19404128,2002,Industrial & Material Handling,3,125784.8312352996,Material Handling Equipment,Corporation,Yes,2016-09-30
1,approved,NS,1-50,4179939,2009,Healthcare & Wellness,4,75150.29973043164,,Corporation,Yes,2023-06-16
